Away Team Rank_current_season,Home Team Rank_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Home Cover
2,6,-4.0,0.5238,4.0,0.5238,0,0.75,33.5,7.9,0,0.0,0.0,0.0,5,0.4,15.4,-1.2,3,0.333,24.3,+0.8,-4.0,4.0,0,0.528,4.8,1.2,0,0.488,-3.1,0.2,817,0.497,4.5,0.2,370,0.508,11.3,1.2,-4.0,4.0,0,0.564,12.4,2.5,0,0.486,4.4,1.1,341,0.506,4.8,0.9,154,0.51,10.7,1.9,113.0,4.0,True
4,10,-4.0,0.5238,4.0,0.5238,0,0.75,22.8,9.4,0,0.0,0.0,0.0,5,0.6,16.6,2.7,2,0.5,33.0,+6.8,-4.0,4.0,0,0.515,3.4,0.3,0,0.493,-5.0,-0.7,928,0.522,9.3,0.5,400,0.541,14.5,0.5,-4.0,4.0,0,0.528,5.4,0.9,0,0.455,-2.5,-0.7,367,0.525,8.8,0.7,153,0.53,13.7,0.3,17.0,190.0,False
22,38,-1.0,0.5122,1.0,0.5349,0,0.667,29.2,10.1,0,0.0,0.0,0.0,6,0.5,16.0,0.3,4,0.5,23.5,-0.4,-1.0,1.0,0,0.522,-0.2,0.4,0,0.5,-8.0,0.1,774,0.503,4.1,0.3,369,0.528,9.4,0.8,-1.0,1.0,0,0.551,2.4,1.1,0,0.523,-4.9,0.7,316,0.523,4.7,0.7,156,0.562,10.1,1.5,231.0,51.0,True
41,25,3.0,0.5192,-3.0,0.5283,0,0.4,16.0,-0.2,0,0.0,3.0,-3.5,5,0.6,17.2,-1.5,4,0.75,22.3,+0.5,3.0,-3.0,0,0.514,5.1,0.5,0,0.498,-2.6,-0.4,745,0.522,2.8,-0.1,348,0.515,9.1,-0.3,3.0,-3.0,0,0.533,6.9,0.6,0,0.481,-1.0,-1.4,320,0.514,4.0,-0.1,155,0.481,8.9,-1.1,228.0,296.0,
37,33,1.5,0.5283,-1.5,0.5192,0,1.0,8.8,8.0,0,1.0,6.0,7.5,6,0.5,15.0,-0.5,4,0.5,20.5,-2.4,1.5,-1.5,0,0.531,7.8,0.7,0,0.536,1.5,0.8,897,0.531,8.7,0.5,394,0.559,15.5,1.1,1.5,-1.5,0,0.511,5.5,0.5,0,0.476,-1.0,-0.4,351,0.535,8.0,0.4,160,0.604,15.2,1.3,167.0,173.0,False
12,59,-8.0,0.5283,8.0,0.5192,0,0.5,24.5,-1.4,0,0.0,0.0,0.0,5,0.8,13.8,2.5,4,0.75,17.0,+1.4,-8.0,8.0,0,0.529,4.1,0.6,0,0.48,-6.0,-0.6,825,0.51,5.4,0.6,403,0.516,10.6,0.6,-8.0,8.0,0,0.527,4.9,0.8,0,0.462,-5.7,-0.9,325,0.502,7.2,0.9,160,0.516,12.5,1.2,126.0,67.0,True
63,39,3.5,0.5192,-3.5,0.5283,0,0.0,14.3,-3.8,0,0.0,0.0,0.0,5,0.2,17.2,-9.1,5,0.2,17.2,-9.1,3.5,-3.5,0,0.525,5.4,0.5,0,0.514,-1.4,0.2,847,0.531,7.2,0.6,398,0.53,13.3,0.9,3.5,-3.5,0,0.516,8.5,0.6,0,0.467,2.7,-0.4,340,0.533,7.0,1.0,168,0.542,13.6,1.6,266.0,62.0,False
9,75,-14.5,0.5283,14.5,0.5192,0,0.6,29.8,-1.3,0,0.0,0.0,0.0,5,0.6,11.6,1.2,4,0.75,18.5,+3.6,-14.5,14.5,0,0.521,8.8,0.5,0,0.491,1.2,-0.1,808,0.486,2.8,0.0,383,0.537,9.6,1.1,-14.5,14.5,0,0.538,7.5,0.8,0,0.5,-0.5,-0.4,340,0.476,4.5,0.3,164,0.57,10.9,1.7,59.0,56.0,True
120,7,22.5,0.5192,-22.5,0.5283,0,0.667,8.2,1.8,0,1.0,-2.0,10.5,5,0.8,30.4,10.4,4,0.75,36.8,+10.4,22.5,-22.5,0,0.509,3.8,0.1,0,0.485,-1.6,0.0,908,0.511,10.2,0.5,412,0.493,15.9,0.1,22.5,-22.5,0,0.521,3.6,-0.1,0,0.52,-2.3,-0.6,349,0.507,10.7,0.5,177,0.503,16.5,0.7,342.0,138.0,False
94,70,-1.0,0.5283,1.0,0.5192,0,0.0,2.4,-12.1,0,0.0,0.0,0.0,6,0.833,16.5,2.5,5,0.8,19.4,+2.3,-1.0,1.0,0,0.519,6.0,0.7,0,0.482,-2.0,-0.4,849,0.522,5.2,0.3,402,0.541,10.9,0.8,-1.0,1.0,0,0.515,6.8,0.6,0,0.474,-1.0,-0.5,323,0.494,1.5,-0.3,159,0.545,7.7,1.2,106.0,286.0,False
49,119,-8.0,0.5283,8.0,0.5192,0,0.4,16.0,0.5,0,0.0,-11.0,-13.0,6,0.5,6.7,1.7,3,0.667,11.0,+1.8,-8.0,8.0,0,0.509,4.6,0.7,0,0.535,-1.4,1.2,771,0.503,0.0,0.0,364,0.458,3.9,-1.4,-8.0,8.0,0,0.534,7.3,1.4,0,0.561,1.2,1.4,309,0.475,-2.9,-0.2,152,0.477,1.5,-0.5,25.0,26.0,True
142,105,-1.0,0.5192,1.0,0.5283,0,0.25,5.6,-1.6,0,0.333,0.7,-1.2,4,1.0,29.0,5.1,2,1.0,37.8,+2.0,-1.0,1.0,0,0.507,1.1,0.6,0,0.496,-6.1,0.3,627,0.515,2.2,0.3,250,0.553,9.5,0.6,-1.0,1.0,0,0.5,3.1,0.6,0,0.454,-5.7,-0.6,290,0.568,7.6,1.3,119,0.624,15.1,2.0,273.0,95.0,
184,51,10.0,0.5238,-10.0,0.5238,0,0.167,3.5,-5.3,0,0.0,0.0,0.0,6,0.333,16.8,1.4,5,0.4,22.4,+4.2,10.0,-10.0,0,0.464,4.2,-0.4,0,0.515,-5.0,0.3,720,0.489,3.5,-0.4,349,0.476,8.9,0.0,10.0,-10.0,0,0.464,4.7,-0.4,0,0.515,-4.4,0.3,300,0.483,6.8,-0.2,155,0.5,13.0,0.8,36.0,257.0,
193,61,11.0,0.5192,-11.0,0.5283,0,0.333,0.1,-3.8,0,0.333,-11.0,-3.8,6,0.5,12.5,2.2,4,0.75,23.5,+7.9,11.0,-11.0,0,0.458,-5.1,-0.7,0,0.443,-11.3,-0.9,769,0.493,1.7,0.2,354,0.449,6.8,-0.5,11.0,-11.0,0,0.472,-2.1,-0.2,0,0.49,-8.3,0.3,318,0.474,4.7,0.4,153,0.431,9.0,-0.5,93.0,267.0,True
132,148,-1.0,0.5283,1.0,0.5192,0,0.667,11.7,5.9,0,0.0,0.0,0.0,5,1.0,7.5,9.1,2,1.0,14.7,+8.8,-1.0,1.0,0,0.553,3.8,1.3,0,0.55,-4.0,0.5,803,0.499,2.9,0.2,369,0.506,8.5,0.6,-1.0,1.0,0,0.556,7.2,1.3,0,0.547,-0.7,0.0,310,0.49,2.0,-0.3,138,0.493,7.3,-0.4,253.0,180.0,False
202,167,4.0,0.5238,-4.0,0.5238,0,0.5,11.7,-3.4,0,0.0,-6.0,-1.5,5,0.6,7.0,2.7,1,1.0,39.0,+12.5,4.0,-4.0,0,0.516,3.5,0.5,0,0.456,-7.3,-0.9,658,0.491,0.5,-0.5,270,0.462,7.7,-0.8,4.0,-4.0,0,0.521,4.1,0.7,0,0.46,-5.8,-0.7,299,0.497,0.7,-0.1,117,0.444,7.4,-0.2,0.0,183.0,True
250,112,11.0,0.5238,-11.0,0.5238,0,0.25,2.2,-2.4,0,0.333,-7.3,1.0,4,0.5,17.3,1.8,1,1.0,37.7,+3.0,11.0,-11.0,0,0.478,4.7,0.4,0,0.465,-2.9,0.0,575,0.489,0.6,-0.5,229,0.467,7.7,-0.1,11.0,-11.0,0,0.456,3.1,-0.2,0,0.447,-3.9,-0.3,286,0.505,1.3,0.1,117,0.474,8.6,1.1,192.0,264.0,False
223,166,5.0,0.5349,-5.0,0.5122,0,0.75,7.6,8.1,0,1.0,3.7,12.7,5,0.5,-0.2,2.2,1,1.0,23.5,+18.0,5.0,-5.0,0,0.509,0.7,-0.2,0,0.539,-6.6,0.2,814,0.502,1.9,-0.2,363,0.492,7.1,0.1,5.0,-5.0,0,0.497,2.3,-0.4,0,0.507,-5.7,-0.3,303,0.509,1.3,-0.1,139,0.533,6.8,0.3,79.0,255.0,False
218,174,2.0,0.5283,-2.0,0.5192,0,0.5,2.2,-6.5,0,0.0,-47.0,-28.5,5,0.6,14.0,-1.8,4,0.75,18.4,-1.5,2.0,-2.0,0,0.484,0.9,-0.3,0,0.468,-6.9,-1.2,692,0.467,-1.7,-0.9,313,0.448,3.9,-1.2,2.0,-2.0,0,0.482,-0.2,-0.2,0,0.5,-6.9,-0.8,286,0.464,-2.1,-0.6,136,0.433,2.4,-1.2,358.0,305.0,False
285,131,14.0,0.5122,-14.0,0.5349,0,0.5,1.5,-1.4,0,0.5,-17.0,-1.4,5,0.2,8.8,-3.6,5,0.2,8.8,-3.6,14.0,-14.0,0,0.476,0.5,-0.7,0,0.437,-4.3,-0.7,790,0.479,3.9,-0.3,377,0.423,8.6,-1.6,14.0,-14.0,0,0.465,1.2,-0.8,0,0.426,-4.4,-0.7,318,0.444,-0.7,-0.9,176,0.382,3.0,-2.3,345.0,101.0,True
240,208,2.0,0.5238,-2.0,0.5238,0,0.5,-2.4,4.1,0,0.333,-12.7,2.7,4,0.75,3.8,0.4,2,1.0,19.7,+6.3,2.0,-2.0,0,0.497,0.7,0.0,0,0.478,-6.3,-0.6,554,0.489,2.5,0.0,232,0.5,8.0,0.0,2.0,-2.0,0,0.497,-0.2,-0.3,0,0.476,-8.1,-1.5,294,0.481,4.2,-0.6,121,0.496,11.0,-0.2,18.0,103.0,False
327,107,16.5,0.5192,-16.5,0.5283,0,0.5,-2.6,1.0,0,0.0,-16.5,-4.0,5,0.2,-2.2,-4.9,2,0.0,13.0,-7.3,16.5,-16.5,0,0.513,-0.6,-0.3,0,0.505,-4.2,-0.3,787,0.504,5.2,-0.3,372,0.525,11.3,0.5,16.5,-16.5,0,0.507,-3.6,-0.7,0,0.467,-8.2,-1.6,333,0.531,8.8,-0.2,155,0.51,13.9,-0.1,158.0,338.0,False
364,40,42.5,0.5283,-42.5,0.5192,0,0.6,-33.7,-2.2,0,0.6,-43.8,-2.2,5,1.0,26.6,7.9,4,1.0,34.5,+9.3,42.5,-42.5,0,0.502,-9.0,-1.3,0,0.479,-15.9,-2.4,801,0.522,5.1,0.4,377,0.574,12.5,2.0,42.5,-42.5,0,0.514,-17.1,-1.0,0,0.486,-22.9,-2.1,325,0.513,5.6,0.4,164,0.58,14.0,3.1,177.0,327.0,True
222,267,5.0,0.5283,-5.0,0.5192,0,1.0,-1.8,9.0,0,1.0,-14.8,9.0,6,0.833,-0.4,7.6,1,1.0,18.5,+8.5,5.0,-5.0,0,0.505,-6.9,0.9,0,0.517,-13.6,1.1,703,0.468,-3.4,-0.6,287,0.452,2.3,-1.2,5.0,-5.0,0,0.505,-2.5,0.9,0,0.532,-9.4,1.2,282,0.442,-5.9,-1.5,109,0.393,-0.7,-2.9,105.0,37.0,False
362,97,30.0,0.5238,-30.0,0.5238,0,0.429,-25.4,-0.9,0,0.5,-27.8,-0.8,6,0.5,2.8,-0.3,3,0.333,2.7,-7.2,30.0,-30.0,0,0.476,-6.2,-0.9,0,0.524,-11.5,-0.5,806,0.512,1.6,0.3,332,0.48,5.1,-0.4,30.0,-30.0,0,0.498,-10.8,-0.8,0,0.534,-15.3,-0.4,311,0.516,-1.1,0.0,136,0.508,3.1,-0.4,60.0,282.0,
264,244,2.0,0.5238,-2.0,0.5238,0,0.4,-12.4,3.2,0,0.25,-18.8,1.8,4,0.75,-0.4,4.6,1,1.0,18.5,+11.5,2.0,-2.0,0,0.477,-3.6,-0.5,0,0.388,-10.0,-2.0,365,0.479,-1.7,-0.2,134,0.485,6.5,-0.6,2.0,-2.0,0,0.468,-2.3,-0.6,0,0.379,-9.9,-2.1,292,0.483,-1.3,0.0,108,0.486,6.2,-0.5,23.0,215.0,False
328,179,10.5,0.5192,-10.5,0.5283,0,0.2,-3.3,-5.1,0,0.333,-11.7,-1.3,5,0.8,9.3,5.5,3,0.667,15.0,+2.8,10.5,-10.5,0,0.46,-3.2,-0.9,0,0.477,-10.0,-0.7,727,0.517,1.3,0.0,327,0.508,7.2,-0.1,10.5,-10.5,0,0.455,-2.3,-1.3,0,0.478,-9.7,-1.3,298,0.558,1.0,0.6,134,0.56,7.3,1.7,341.0,250.0,False
312,211,7.5,0.5192,-7.5,0.5283,0,0.667,-6.0,2.5,0,0.667,-11.0,3.0,5,0.6,0.2,4.8,1,1.0,11.0,+2.5,7.5,-7.5,0,0.501,0.5,0.2,0,0.509,-2.8,0.5,257,0.5,-1.0,0.3,96,0.484,6.0,1.0,7.5,-7.5,0,0.488,-1.8,-0.5,0,0.475,-4.9,-0.8,203,0.51,-0.1,0.5,79,0.507,8.3,1.3,275.0,130.0,True
241,300,-9.0,0.5238,9.0,0.5238,0,0.2,-1.5,-12.2,0,0.0,-20.5,-17.5,5,0.8,1.5,7.8,2,0.5,10.0,+0.3,-9.0,9.0,0,0.513,3.2,0.1,0,0.488,-3.8,-0.4,781,0.482,0.2,-0.4,330,0.488,7.0,0.1,-9.0,9.0,0,0.468,0.2,-0.7,0,0.398,-7.4,-2.5,302,0.477,-3.9,-0.7,128,0.5,3.4,0.4,306.0,72.0,False
361,161,15.5,0.5122,-15.5,0.5349,0,0.143,-27.1,-9.4,0,0.25,-33.8,-9.3,6,0.833,8.6,6.8,2,1.0,22.0,+11.0,15.5,-15.5,0,0.455,-11.0,-1.9,0,0.452,-18.0,-2.3,665,0.498,1.0,-0.1,279,0.504,6.2,0.1,15.5,-15.5,0,0.45,-13.1,-2.2,0,0.454,-20.2,-2.5,296,0.49,-0.6,0.2,122,0.509,4.8,0.5,48.0,74.0,False
215,334,-7.5,0.5283,7.5,0.5192,0,0.0,-10.0,-10.6,0,0.0,-26.0,-20.5,6,0.167,-12.7,-10.9,2,0.0,5.7,-10.5,-7.5,7.5,0,0.472,-1.9,-0.7,0,0.498,-7.4,-0.2,800,0.458,3.2,-0.4,360,0.476,8.4,0.1,-7.5,7.5,0,0.476,0.1,-0.8,0,0.515,-5.5,-0.3,314,0.442,2.7,-0.5,138,0.496,9.0,1.0,76.0,226.0,False
254,307,-2.0,0.5283,2.0,0.5192,0,0.333,18.7,-1.0,0,0.5,-11.5,0.3,5,0.4,0.8,0.7,0,0.0,25.0,--,-2.0,2.0,0,0.494,-1.0,-0.5,0,0.512,-7.8,-0.1,723,0.473,-2.0,-0.7,316,0.497,4.9,-0.4,-2.0,2.0,0,0.5,-5.2,-0.8,0,0.547,-10.7,-0.4,278,0.459,-0.4,-0.9,120,0.504,7.4,-0.1,189.0,80.0,True
322,326,1.0,0.5238,-1.0,0.5238,0,0.167,-9.3,-4.8,0,0.25,-18.5,-4.6,6,0.667,-4.3,-0.3,2,1.0,13.7,+6.0,1.0,-1.0,0,0.514,-3.4,-0.2,0,0.456,-11.1,-1.1,688,0.493,-1.5,-0.4,303,0.539,5.2,0.9,1.0,-1.0,0,0.514,-3.0,-0.2,0,0.456,-10.7,-1.1,287,0.472,-2.8,-0.9,121,0.483,3.4,-0.4,329.0,70.0,
37,13,5.0,0.5283,-5.0,0.5192,0,0.429,11.7,-1.9,0,0.0,0.0,0.0,0,0.5,11.7,0.7,0,0.5,33.0,6.8,5.0,-5.0,0,0.53,8.7,0.5,0,0.504,1.9,-0.1,0,0.521,9.3,0.5,0,0.541,14.5,0.5,5.0,-5.0,0,0.533,8.0,0.4,0,0.476,0.7,-1.2,0,0.524,8.7,0.6,0,0.53,13.7,0.3,173.0,190.0,False
36,4,9.5,0.5283,-9.5,0.5192,0,1.0,8.7,8.4,0,1.0,6.0,7.5,0,0.8,21.2,9.4,0,1.0,35.7,12.7,9.5,-9.5,0,0.531,7.8,0.7,0,0.536,1.5,0.8,0,0.515,3.4,0.3,0,0.545,9.5,1.4,9.5,-9.5,0,0.513,5.5,0.5,0,0.476,-1.0,-0.4,0,0.529,5.4,0.9,0,0.571,11.7,2.2,167.0,17.0,True
29,44,-1.0,0.5283,1.0,0.5192,0,0.667,20.0,4.3,0,0.0,0.0,0.0,0,0.5,18.2,-2.2,0,0.4,20.0,-3.4,-1.0,1.0,0,0.514,3.9,0.5,0,0.456,-5.0,-0.7,0,0.524,7.1,0.6,0,0.528,13.0,1.2,-1.0,1.0,0,0.516,6.0,0.7,0,0.453,-2.5,-0.3,0,0.505,5.4,0.3,0,0.491,10.3,0.4,172.0,359.0,False
51,31,1.5,0.5455,-1.5,0.5238,0,0.5,18.3,-0.6,0,0.0,0.0,0.0,0,0.5,20.3,0.4,0,0.5,20.3,0.4,1.5,-1.5,0,0.507,7.3,0.3,0,0.534,0.6,0.8,0,0.495,4.7,-0.1,0,0.553,11.6,1.2,1.5,-1.5,0,0.47,4.0,-0.7,0,0.461,-3.8,-0.9,0,0.502,4.7,-0.2,0,0.571,11.5,0.8,152.0,122.0,False
35,48,-4.0,0.5122,4.0,0.5349,0,0.5,12.7,-3.6,0,0.0,-3.0,-9.5,0,0.167,11.3,-11.3,0,0.2,17.2,-9.1,-4.0,4.0,0,0.521,2.8,-0.1,0,0.527,-5.7,0.0,0,0.531,7.2,0.6,0,0.53,13.3,0.9,-4.0,4.0,0,0.513,4.0,-0.1,0,0.561,-1.5,1.8,0,0.531,6.9,0.9,0,0.542,13.6,1.6,296.0,62.0,
38,50,-3.5,0.5283,3.5,0.5192,0,0.5,15.0,2.2,0,0.0,3.0,-3.5,0,0.333,15.3,5.0,0,0.0,14.3,-3.8,-3.5,3.5,0,0.515,5.1,0.5,0,0.498,-2.6,-0.4,0,0.525,5.4,0.6,0,0.532,10.9,0.5,-3.5,3.5,0,0.534,6.9,0.6,0,0.481,-1.0,-1.4,0,0.517,8.5,0.6,0,0.546,14.4,1.1,228.0,266.0,False
69,11,13.0,0.5238,-13.0,0.5238,0,0.667,9.8,3.6,0,0.0,0.0,0.0,0,0.4,20.6,-2.0,0,0.333,33.3,-2.3,13.0,-13.0,0,0.487,2.8,0.0,0,0.417,-6.0,-1.6,0,0.529,4.1,0.6,0,0.555,11.1,1.2,13.0,-13.0,0,0.478,4.5,0.3,0,0.357,-3.8,-1.9,0,0.525,4.9,0.8,0,0.536,11.9,1.2,56.0,126.0,True
70,6,10.5,0.5283,-10.5,0.5192,0,0.2,10.0,-4.7,0,0.0,-2.0,-13.5,0,0.5,13.7,0.5,0,0.333,24.3,0.8,10.5,-10.5,0,0.483,-0.6,-0.6,0,0.478,-8.8,-0.8,0,0.498,4.5,0.2,0,0.508,11.3,1.2,10.5,-10.5,0,0.492,-0.4,-0.4,0,0.434,-9.6,-1.8,0,0.508,4.8,0.9,0,0.51,10.7,1.9,249.0,4.0,False
66,1,14.5,0.5122,-14.5,0.5349,0,0.5,13.3,5.1,0,0.0,-24.0,-16.5,0,0.8,32.2,12.1,0,0.75,37.0,14.6,14.5,-14.5,0,0.494,4.5,0.1,0,0.429,-3.9,-1.2,0,0.527,14.3,1.2,0,0.543,22.0,1.6,14.5,-14.5,0,0.493,5.3,0.0,0,0.412,-4.3,-2.1,0,0.528,18.1,1.6,0,0.574,25.9,2.1,344.0,104.0,False
46,78,-2.0,0.5283,2.0,0.5192,0,0.5,24.5,-1.6,0,0.0,0.0,0.0,0,0.4,16.8,-4.4,0,0.4,16.8,-4.4,-2.0,2.0,0,0.496,5.9,0.2,0,0.458,-3.1,-0.8,0,0.495,2.7,0.4,0,0.475,7.8,0.2,-2.0,2.0,0,0.481,4.4,0.1,0,0.419,-4.5,-1.4,0,0.529,3.7,0.8,0,0.506,8.6,0.4,224.0,239.0,True
58,80,-5.0,0.5283,5.0,0.5192,0,0.286,14.7,0.0,0,0.0,-11.0,-12.5,0,0.571,11.1,2.1,0,0.75,15.5,4.8,-5.0,5.0,0,0.488,3.5,-0.4,0,0.534,-3.1,-0.3,0,0.479,-0.4,0.1,0,0.512,5.0,0.7,-5.0,5.0,0,0.481,6.7,-0.2,0,0.463,-1.0,-1.3,0,0.475,-0.5,0.3,0,0.512,5.0,1.3,257.0,347.0,False
114,20,16.0,0.5283,-16.0,0.5192,0,1.0,20.0,2.8,0,1.0,6.0,0.5,0,0.25,14.5,-3.9,0,0.333,24.3,1.3,16.0,-16.0,0,0.534,6.5,0.5,0,0.534,0.5,0.8,0,0.506,9.5,0.5,0,0.491,15.2,0.9,16.0,-16.0,0,0.536,5.4,0.5,0,0.538,0.5,0.7,0,0.506,11.3,0.6,0,0.509,17.9,2.2,66.0,11.0,True
132,120,4.0,0.5283,-4.0,0.5192,0,0.5,12.6,3.4,0,0.5,-2.0,-1.3,0,0.4,15.6,0.1,0,0.5,29.5,-1.8,4.0,-4.0,0,0.541,3.3,1.5,0,0.54,-4.7,1.1,0,0.488,0.6,-0.5,0,0.465,7.7,-0.1,4.0,-4.0,0,0.55,3.2,1.8,0,0.566,-3.5,1.6,0,0.504,1.3,0.0,0,0.47,8.5,1.0,330.0,264.0,True
146,142,10.5,0.5192,-10.5,0.5283,0,0.5,10.1,-4.7,0,0.5,-32.0,-12.5,0,0.25,7.8,-6.0,0,0.5,23.7,1.5,10.5,-10.5,0,0.502,0.5,0.1,0,0.539,-5.1,0.4,0,0.522,1.9,0.1,0,0.55,7.3,0.6,10.5,-10.5,0,0.505,1.2,0.2,0,0.545,-4.4,0.6,0,0.5,0.5,-0.7,0,0.532,5.9,-0.2,165.0,262.0,False
186,93,9.5,0.5192,-9.5,0.5283,0,0.4,7.2,-3.0,0,0.5,0.0,0.3,0,0.4,1.2,-3.6,0,0.0,5.0,-10.3,9.5,-9.5,0,0.527,-0.8,0.5,0,0.552,-5.7,1.0,0,0.5,6.7,0.1,0,0.469,11.6,-0.7,9.5,-9.5,0,0.507,-0.3,0.4,0,0.476,-6.4,-0.2,0,0.484,3.4,0.2,0,0.488,8.8,0.1,61.0,291.0,
232,24,25.0,0.5238,-25.0,0.5238,0,0.714,0.4,1.6,0,1.0,-3.3,6.2,0,0.5,27.2,7.0,0,0.6,32.4,9.4,25.0,-25.0,0,0.498,1.9,0.1,0,0.54,-3.1,0.9,0,0.51,7.2,0.1,0,0.521,13.6,0.1,25.0,-25.0,0,0.511,1.1,0.1,0,0.533,-3.4,0.6,0,0.492,5.7,0.1,0,0.471,11.0,-0.4,32.0,162.0,False
240,7,28.5,0.5238,-28.5,0.5238,0,0.75,4.2,2.5,0,0.5,-15.3,-1.7,0,0.8,31.6,9.1,0,0.667,39.7,9.0,28.5,-28.5,0,0.498,-2.8,-0.7,0,0.513,-9.1,-1.6,0,0.478,8.1,0.3,0,0.473,13.9,0.7,28.5,-28.5,0,0.5,-5.3,-0.9,0,0.523,-11.7,-1.4,0,0.486,8.3,0.5,0,0.522,14.8,1.7,5.0,49.0,False
236,63,17.5,0.5192,-17.5,0.5283,0,0.667,-5.5,2.5,0,0.667,-5.5,2.5,0,0.429,9.3,-1.5,0,0.5,20.8,2.3,17.5,-17.5,0,0.486,0.3,-0.1,0,0.529,-3.0,1.0,0,0.538,7.0,0.6,0,0.548,11.6,0.7,17.5,-17.5,0,0.486,0.3,0.0,0,0.503,-3.1,0.3,0,0.558,10.1,0.6,0,0.556,14.8,0.7,247.0,337.0,True
127,192,-6.5,0.5238,6.5,0.5238,0,0.5,3.2,0.9,0,0.5,-2.8,0.9,0,0.25,4.8,-8.5,0,0.333,13.8,-6.2,-6.5,6.5,0,0.559,4.9,1.1,0,0.557,-3.2,0.6,0,0.508,1.8,0.1,0,0.504,9.3,-0.1,-6.5,6.5,0,0.576,6.4,1.5,0,0.585,-2.2,1.2,0,0.502,1.7,0.1,0,0.488,10.0,0.0,263.0,9.0,True
197,143,7.0,0.5283,-7.0,0.5192,0,0.2,-5.2,-1.7,0,0.0,-17.0,-3.0,0,0.667,-2.7,-6.8,0,0.667,-1.0,-5.2,7.0,-7.0,0,0.507,2.9,0.7,0,0.523,-2.9,0.8,0,0.502,5.1,0.1,0,0.444,9.4,-1.1,7.0,-7.0,0,0.511,4.2,0.6,0,0.523,-2.1,0.7,0,0.477,4.0,0.0,0,0.468,7.8,-0.1,197.0,54.0,True
178,185,-1.0,0.5192,1.0,0.5283,0,0.5,11.9,-2.1,0,0.0,-8.0,-3.0,0,0.6,4.3,-1.6,0,0.5,10.3,-2.0,-1.0,1.0,0,0.466,-1.7,-0.9,0,0.491,-8.3,-0.2,0,0.522,5.6,0.5,0,0.571,12.1,1.4,-1.0,1.0,0,0.463,-2.1,-0.6,0,0.529,-7.1,1.0,0,0.533,7.6,0.3,0,0.579,13.7,1.2,305.0,22.0,True
199,161,2.5,0.5192,-2.5,0.5283,0,0.25,10.8,-2.6,0,0.0,-6.0,-0.5,0,0.2,0.0,-4.2,0,0.25,7.3,-1.5,2.5,-2.5,0,0.532,4.0,0.5,0,0.538,-2.6,0.8,0,0.484,0.7,-0.4,0,0.518,6.2,0.4,2.5,-2.5,0,0.519,5.6,0.4,0,0.534,-0.5,1.1,0,0.483,-1.3,-0.5,0,0.569,4.5,1.4,81.0,46.0,
163,201,5.5,0.5238,-5.5,0.5238,0,0.333,8.6,-2.8,0,0.25,2.0,-1.8,0,0.333,0.3,-3.3,0,0.5,13.7,-0.5,5.5,-5.5,0,0.453,-3.6,-0.9,0,0.43,-8.8,-1.1,0,0.488,2.5,-0.5,0,0.482,9.5,-0.8,5.5,-5.5,0,0.457,-1.3,-0.7,0,0.429,-6.9,-0.9,0,0.498,4.2,0.1,0,0.462,10.4,-0.8,31.0,47.0,True
